{-69.70885104775735, -0.39740411829847}	{-69.70885104775729, 0.39740411829846}
{-69.65718983025296, -0.3971253163058218}	{-69.65718983025315, 0.39712531630580095}
{-69.65654893465444, 0.39726167389323613}	{-69.65654893465454, -0.39726167389320555}
{-69.6573653849227, -0.39703677110969376}	{-69.65736538492276, 0.3970367711096761}
{-69.65704686135136, 0.3971599488683602}	{-69.6570468613514, -0.39715994886835615}
{-69.6570660011813, -0.39714766317375233}	{-69.65706600118133, 0.3971476631737315}
{-69.65715074344463, -0.39699670609382454}	{-69.65715074344459, 0.3969967060938239}
{-69.65722743380768, 0.39717939294302185}	{-69.65722743380768, -0.3971793929429802}
{-69.65726799437718, -0.39720864992730276}	{-69.65726799437715, 0.3972086499272987}
{-69.65697192850658, 0.39708123264871886}	{-69.65697192850654, -0.397081232648716}
{-69.65681227177993, 0.39703194938805886}	{-69.65681227177967, -0.39703194938800035}
{-69.65788614357413, -0.3972907434735679}	{-69.65788614357398, 0.39729074347354065}
{-69.65708135936896, -0.39713103892186413}	{-69.65708135936895, 0.3971310389218617}
{-69.65648339171216, 0.39702971097071027}	{-69.65648339171202, -0.39702971097067297}
{-69.65773701718915, 0.3972152105228198}	{-69.65773701718913, -0.39721521052281517}
{-69.6576156687996, -0.3971992490852528}	{-69.65761566879964, 0.39719924908525195}
{-69.65774507685454, -0.3972146046405108}	{-69.65774507685423, 0.39721460464047537}
{-69.65808760146543, -0.3972516743167539}	{-69.65808760146523, 0.397251674316738}
{-69.65622225282945, -0.39706575652833453}	{-69.65622225282924, 0.3970657565283138}
{-69.65682680106303, 0.39712166111736535}	{-69.6568268010624, -0.397121661117307}
{-69.65737401765911, -0.3971688777807436}	{-69.65737401765863, 0.3971688777807064}
{-69.66058808797266, 0.397428926714314}	{-69.66058808797186, -0.39742892671425417}
{-69.65745415889047, -0.3971898699176054}	{-69.65745415889027, 0.39718986991759797}
{-69.65684781063517, 0.39714605571335326}	{-69.65684781063457, -0.3971460557133069}
{-69.65877610249068, 0.39727840772942613}	{-69.65877610249052, -0.397278407729416}
{-69.65622737544426, 0.39711166999641345}	{-69.65622737544412, -0.3971116699964009}
{-69.65958276408078, 0.39732145090504606}	{-69.6595827640809, 0.39732145090503984}	{-69.65958276408077, -0.3973214509050321}
{-69.65761295207791, -0.39720346856826017}	{-69.65761295207676, 0.39720346856819844}
{-69.65756952269534, 0.39720096989279846}	{-69.65756952269491, -0.39720096989277043}
{-69.65921973515333, 0.39729232403354897}	{-69.65921973515199, 0.39729232403348275}	{-69.6592197351519, -0.39729232403347187}
{-69.65814370540829, 0.3972348948288752}	{-69.65814370540683, -0.39723489482879903}
{-69.65812628745505, -0.39723399690749933}	{-69.65812628745438, 0.39723399690746936}	{-69.65812628745329, -0.3972339969074167}
{-69.65877682348571, 0.39726643536615047}	{-69.6587768234853, -0.3972664353661316}
{-69.65964644448232, -0.3973084367377188}	{-69.65964644448115, 0.39730843673766125}
{-69.6556755646333, 0.3971223601794741}	{-69.65567556463303, -0.39712236017946473}
{-69.66018446830708, 0.39732755707434647}	{-69.66018446830677, -0.39732755707433204}
{-69.65843058112863, 0.39724996468516743}	{-69.65843058112796, -0.3972499646851389}	{-69.65843058112695, -0.3972499646850992}	{-69.65843058112591, 0.39724996468505386}
{-69.659323230267, 0.39728840492501094}	{-69.6593232302667, -0.39728840492500367}	{-69.65932323026597, 0.3972884049249737}	{-69.65932323026425, -0.3972884049248957}
{-69.65722618719327, -0.3972004147502984}	{-69.65722618719212, 0.39720041475025386}	{-69.65722618718927, -0.3972004147501382}
{-69.66123190428121, -0.39736430423767155}	{-69.66123190427838, 0.3973643042375586}
{-69.66033880934502, 0.3973286463983268}	{-69.66033880934442, -0.39732864639830384}	{-69.6603388093437, 0.3973286463982806}
{-69.6586477443944, 0.3972626842149328}	{-69.65864774439324, 0.3972626842148832}	{-69.65864774439126, -0.39726268421480754}
{-69.66017768165324, -0.3973210231385589}	{-69.66017768165126, 0.3973210231384848}
{-69.65844646657182, 0.3972564436940115}	{-69.65844646656717, -0.39725644369384067}
{-69.6573447271029, 0.397216206328783}	{-69.65734472710109, -0.3972162063287181}
{-69.66057077514647, 0.3973316050053087}	{-69.66057077514607, -0.3973316050052946}
{-69.660996644008, -0.39734653345628773}	{-69.66099664400505, 0.39734653345618565}
{-69.66206946780278, 0.3973834114632457}	{-69.66206946780225, -0.39738341146322576}
{-69.66159911659503, 0.3973675474870432}	{-69.66159911659406, -0.3973675474870118}	{-69.66159911659366, -0.39736754748700975}
{-69.65720577171359, 0.3972220495982974}	{-69.65720577171304, -0.3972220495982922}	{-69.65720577171301, -0.39722204959827745}	{-69.65720577171226, -0.39722204959826807}
{-69.66233326247662, -0.39738883140751186}	{-69.6623332624726, 0.39738883140738224}
{-69.65746998721511, 0.39723339258144114}	{-69.65746998721313, -0.39723339258137813}
{-69.66088004167763, -0.3973405448974461}	{-69.66088004167713, 0.397340544897431}	{-69.66088004167551, 0.3973405448973999}
{-69.66285241773159, -0.3974014854005236}	{-69.66285241772911, 0.3974014854004459}
{-69.65889127480875, -0.39728106345576747}	{-69.65889127480852, 0.39728106345576064}
{-69.66515676317809, -0.3974685233754722}	{-69.66515676317714, 0.39746852337544664}
{-69.65931593673324, -0.39729646329946244}	{-69.65931593673214, 0.39729646329942997}
{-69.66108646778747, -0.39734784197513806}	{-69.66108646778432, 0.39734784197504686}
{-69.66180931173449, -0.3973685073329674}	{-69.66180931173322, 0.3973685073329314}
{-69.66214943605075, 0.3973780906286219}	{-69.66214943605023, 0.39737809062857077}	{-69.66214943604979, 0.39737809062860396}	{-69.66214943604912, -0.3973780906285405}
{-69.6608678945669, -0.39734249065291216}	{-69.66086789456625, 0.3973424906528941}
{-69.65946680915783, -0.39730410467119526}	{-69.65946680915673, 0.397304104671166}
{-69.66600451612412, 0.39748076582078345}	{-69.66600451612234, -0.39748076582073505}
{-69.6601352628413, 0.39732427752963545}	{-69.6601352628411, -0.39732427752963023}
{-69.66087099708407, 0.39734364149041196}	{-69.6608709970814, -0.3973436414903422}
{-69.66468187629647, 0.3974426461386438}	{-69.66468187629327, -0.3974426461385618}
{-69.65981394428222, -0.39731776204765074}	{-69.6598139442818, 0.3973177620475781}	{-69.65981394427705, -0.3973177620474585}
{-69.66259467796588, -0.3973882263403449}	{-69.66259467796198, 0.39738822634024606}
{-69.66545336961933, 0.3974597790307143}	{-69.66545336961909, -0.3974597790307079}
{-69.66103104824576, -0.3973503989090138}	{-69.66103104824518, 0.39735039890899865}

{-69.66420580698261, -0.3974273904846545}	{-69.66420580697897, 0.3974273904846435}	{-69.66420580697617, 0.3974273904844992}
{-69.66253475761324, -0.3973874659755388}	{-69.66253475761128, 0.39738746597549207}
