{-274.441467196712, -10.703844882841452}	{-274.4414671967065, 10.70384488284126}
{-273.73722644508416, 10.677327305116533}	{-273.7372264450844, -10.67732730511647}
{-273.7186943196297, 10.676712566532757}	{-273.71869431951285, -10.676712566528881}
{-273.70936901851013, -10.676407931727985}	{-273.7093690184389, 10.676407931725642}
{-273.6378544265323, -10.674111857640256}	{-273.63785442645207, 10.67411185763757}
{-273.6886551336272, 10.675710955144735}	{-273.68865513351824, -10.675710955141282}
{-273.6433007443919, 10.674315585993234}	{-273.6433007443002, -10.67431558599034}
{-273.6239796610503, 10.673736977824303}	{-273.6239796610268, -10.673736977823516}
{-273.56758440297494, 10.67210188915442}	{-273.56758440283465, -10.672101889150674}
{-273.61223378917896, -10.673346172403443}	{-273.61223378916253, 10.673346172402782}
{-273.5523819464058, -10.671759482622388}	{-273.5523819463189, 10.67175948261985}
{-273.5764328560678, -10.672356740493017}	{-273.57643285603547, 10.672356740492393}
{-273.543219142798, 10.671602695894189}	{-273.54321914273856, -10.67160269589231}
{-273.548432087075, -10.67170638179003}	{-273.5484320870294, 10.671706381789425}
{-273.5309067327824, -10.671426112866461}	{-273.530906732759, 10.67142611286599}
{-273.5219737271458, 10.671335051346823}	{-273.5219737271124, -10.671335051346757}
{-273.51238833013963, 10.671329098527565}	{-273.5123883301388, -10.671329098527428}
{-273.515555556454, -10.671271229415291}	{-273.5155555564309, 10.671271229414392}
{-273.51157429696207, -10.671564072256755}	{-273.51157429698605, 10.671564072255968}
{-273.5115867407867, 10.67152208458237}	{-273.5115867407954, -10.671522084581332}
{-273.51309411615233, -10.671761641519508}	{-273.5130941161545, 10.671761641518792}
{-273.5164435756322, -10.67208865956215}	{-273.51644357560923, 10.672088659559039}
{-273.5280816346441, -10.672992010672568}	{-273.5280816346081, 10.672992010670345}
{-273.52984458080795, -10.673111312850233}	{-273.5298445807052, 10.673111312844233}
{-273.52495462247725, -10.672809552852716}	{-273.524954622368, 10.6728095528462}
{-273.54424013959823, 10.673922657391431}	{-273.54424013943014, -10.673922657382114}
{-273.58143695223214, 10.675962664792639}	{-273.581436952213, -10.675962664791648}
{-273.5661071883429, 10.675155105090987}	{-273.566107188163, -10.675155105081908}
{-273.56469919534845, -10.675083318115805}	{-273.5646991953391, 10.675083318115522}
{-273.5936231641568, 10.676518347211944}	{-273.5936231640683, -10.676518347207713}
{-273.5949934411705, -10.676584777832474}	{-273.5949934410531, 10.676584777826736}
{-273.6589485291516, 10.679624066392478}	{-273.6589485290974, -10.67962406638988}
{-273.6315938902796, 10.67834652038315}	{-273.6315938900701, -10.67834652037342}
{-273.6506850947685, -10.679224577857914}	{-273.6506850947331, 10.679224577856232}
{-273.67985750844645, 10.680548035316791}	{-273.6798575082726, -10.680548035309082}
{-273.67512003297014, -10.680335743194155}	{-273.6751200326345, 10.68033574317934}
{-273.7378457549762, 10.683115285065682}	{-273.73784575466533, -10.683115285052024}
{-273.70924078059295, 10.681860597566825}	{-273.7092407804943, -10.68186059756261}
{-273.7402022976567, -10.683205979609038}	{-273.74020229734754, 10.683205979595543}
{-273.81622401869254, -10.686480779984139}	{-273.8162240184985, 10.68648077997571}
{-273.746485357386, 10.683500717382381}	{-273.74648535722986, -10.683500717375514}
{-273.8421842084727, 10.68755947257135}	{-273.8421842083794, -10.687559472567342}
{-273.82889992272806, 10.687000026370013}	{-273.8288999226395, -10.687000026366315}
{-273.83001346772096, 10.687046611863188}	{-273.8300134674821, -10.687046611853404}
{-273.89493876304806, -10.689745799084662}	{-273.89493876295876, 10.689745799080802}
{-273.8791818343235, -10.689094603693142}	{-273.879181834146, 10.689094603685694}
{-273.91930700237293, -10.690743549573915}	{-273.919307002366, 10.690743549573618}
{-273.8885124909534, -10.689484832294147}	{-273.88851249062077, 10.689484832280717}
{-273.99206278367166, 10.693695700103568}	{-273.99206278361106, -10.69369570010105}
{-273.92479720978093, -10.690973784015648}	{-273.92479720958363, 10.690973784007861}
{-274.00150947772664, -10.694063325604327}	{-274.00150947769504, 10.69406332560309}
{-274.00912503486916, 10.69436864452843}	{-274.0091250345962, -10.694368644517436}
{-273.98041681312606, -10.693222721687242}	{-273.98041681252374, 10.693222721663133}
{-274.04471914873807, 10.695778575724962}	{-274.0447191479501, -10.695778575693755}
{-274.07006278578206, -10.69678179904399}	{-274.07006278483334, 10.696781799006633}
{-274.04981188637527, -10.695983346256206}	{-274.0498118859732, 10.695983346240363}
{-274.0571171946401, -10.696270272656797}	{-274.05711719420714, 10.696270272639806}
{-274.1403960594065, 10.699528938866827}	{-274.14039605931134, -10.699528938863152}
{-274.07443947905944, 10.69695747087253}	{-274.0744394790584, -10.696957470872265}
{-274.15090653058775, 10.699928148378199}	{-274.15090653030177, -10.6999281483672}
{-274.13560444155627, 10.6993357303919}	{-274.13560444052797, -10.699335730352326}
{-274.1525659906446, 10.69999017745249}	{-274.1525659897373, -10.699990177417716}
{-274.19196943390523, -10.701505510310461}	{-274.19196943365233, 10.701505510300615}
{-274.1660702805816, -10.700512725571949}	{-274.16607027934276, 10.700512725524405}
{-274.21886824998876, 10.702530215621405}	{-274.21886824897496, -10.702530215582714}
{-274.20377588702786, 10.701955300532289}	{-274.2037758869738, -10.701955300530345}
{-274.23011251855456, 10.70295549429591}	{-274.23011251854393, -10.702955494295484}
