{-87.67162283739523, -2.180332143180522}	{-87.67162283739495, 2.180332143180507}
{-87.65198731735644, -2.1798363852802045}	{-87.65198731735434, 2.1798363852801734}
{-87.65314033643436, 2.17985312177368}	{-87.65314033643074, -2.17985312177363}
{-87.64512353815768, -2.1797404105881713}	{-87.64512353815614, 2.1797404105881504}
{-87.644567835805, 2.179732849647077}	{-87.64456783580432, -2.1797328496470665}
{-87.64540428550201, -2.1797438541596}	{-87.64540428550175, 2.179743854159597}
{-87.64907874583602, -2.179790551293963}	{-87.64907874583591, 2.179790551293962}
{-87.6408076663509, 2.1796891407519707}	{-87.64080766634791, -2.1796891407519356}
{-87.64593147255657, -2.1797496723988132}	{-87.64593147255306, 2.179749672398771}
{-87.64138528909287, 2.179697995763344}	{-87.64138528909216, -2.1796979957633362}
{-87.64464928529252, 2.1797336359919766}	{-87.64464928529094, -2.1797336359919597}
{-87.63190854131634, -2.1796002567261112}	{-87.63190854131265, 2.1796002567260717}
{-87.64598740630842, -2.179741291831804}	{-87.64598740630639, 2.179741291831784}
{-87.63774219486773, 2.179662435147789}	{-87.63774219486692, -2.1796624351477796}
{-87.63315260946551, -2.179620651582884}	{-87.63315260946496, 2.179620651582878}
{-87.63326464340348, 2.1796216196327305}	{-87.63326464339855, -2.1796216196326905}
{-87.63055162579975, 2.1795994482394443}	{-87.63055162579677, -2.1795994482394208}
{-87.6343885604162, -2.1796289850851522}	{-87.63438856041553, 2.179628985085145}
{-87.62868333106805, 2.179587815810416}	{-87.62868333106485, -2.179587815810393}
{-87.63115457501775, -2.1796044362405036}	{-87.63115457501446, 2.179604436240482}
{-87.63419133548166, -2.1796233462195187}	{-87.63419133547768, 2.179623346219496}
{-87.62181238412643, -2.179552598031702}	{-87.62181238412549, 2.1795525980316977}
{-87.62808730009448, -2.1795851769170103}	{-87.6280873000913, 2.1795851769169934}
{-87.62067015869174, 2.17955064239294}	{-87.62067015869135, -2.1795506423929365}
{-87.62484683535006, -2.179567786490059}	{-87.62484683534929, 2.179567786490056}
{-87.6250427113691, -2.1795684795359347}	{-87.62504271136736, 2.1795684795359276}
{-87.6220030928412, 2.1795595084524266}	{-87.62200309283944, -2.1795595084524217}
{-87.61646388995722, 2.179546533997029}	{-87.6164638899563, -2.179546533997027}
{-87.61677496780554, 2.1795470661402283}	{-87.6167749678023, -2.179547066140224}
{-87.62333940281901, -2.179553999677005}	{-87.62333940281866, 2.179553999677004}
{-87.61453882757333, -2.179550740205923}	{-87.61453882757154, 2.1795507402059227}
{-87.61307182156975, -2.1795512541468005}	{-87.61307182156844, 2.1795512541467996}
{-87.61914490978712, 2.179544557701227}	{-87.61914490978808, -2.1795445577012265}
{-87.6126057500407, 2.179556964618813}	{-87.6126057500438, -2.1795569646188078}
{-87.60786100569531, -2.179569974623247}	{-87.60786100570093, 2.1795699746232295}
{-87.61167012978268, 2.17955613078847}	{-87.61167012978332, -2.1795561307884657}
{-87.61169572392393, -2.1795560134878578}	{-87.61169572392673, 2.1795560134878436}
{-87.60871453910266, -2.1795727126354696}	{-87.60871453910555, 2.1795727126354514}
{-87.60911418231677, 2.1795700367216138}	{-87.60911418231821, -2.179570036721602}
{-87.60765902082164, -2.1795814980719443}	{-87.60765902082515, 2.1795814980719164}
{-87.60498621817614, 2.1796059801817185}	{-87.60498621817699, -2.17960598018171}
{-87.60658056817721, -2.1795891476826297}	{-87.60658056817773, 2.179589147682623}
{-87.60775449999649, -2.1795749569850718}	{-87.60775449999686, 2.1795749569850638}
{-87.60457536560575, -2.1796187777640825}	{-87.60457536560737, 2.179618777764057}
{-87.6021302632223, -2.179657105401992}	{-87.60213026322391, 2.1796571054019656}
{-87.60459100080732, 2.179613332778314}	{-87.60459100080782, -2.179613332778304}
{-87.60443446554441, -2.1796164908630775}	{-87.60443446554486, 2.1796164908630704}
{-87.60241309789494, 2.179662802142238}	{-87.6024130978971, -2.1796628021421878}
{-87.60225331959195, 2.179666968091473}	{-87.60225331959288, -2.1796669680914547}
{-87.60116945537712, 2.179699239581888}	{-87.60116945537754, -2.1796992395818764}
{-87.60218361580814, 2.17966458571609}	{-87.60218361580914, -2.179664585716059}
{-87.60061305224767, 2.17972661660504}	{-87.60061305224835, -2.1797266166050204}
{-87.60133407870579, 2.1796933847463467}	{-87.60133407870642, -2.1796933847463165}
{-87.600525613139, 2.179737423606476}	{-87.60052561313952, -2.17973742360644}
{-87.60033624368269, -2.1797498324959066}	{-87.60033624368295, 2.179749832495893}
{-87.59954302137292, -2.179813914853616}	{-87.5995430213732, 2.1798139148536024}
{-87.60054337775873, -2.179710706709421}	{-87.60054337775924, 2.17971070670935}
{-87.59965507075593, -2.1798345614241605}	{-87.59965507075606, 2.179834561424157}
{-87.60007583289993, 2.1797469127510527}	{-87.60007583290015, -2.1797469127510016}
{-87.59980084241903, -2.1798541482477227}	{-87.5998008424191, 2.179854148247699}
{-87.59982116154029, 2.1798086697503924}	{-87.59982116154033, -2.1798086697503867}
{-87.59981772523906, 2.179806463895573}	{-87.59981772523905, -2.1798064638955337}
{-87.60025507959375, -2.17993250345704}	{-87.60025507959342, 2.17993250345696}
{-87.5996673648905, 2.179821391057058}	{-87.59966736489037, -2.1798213910570547}
{-87.60020162993322, -2.1798974328137155}	{-87.60020162993295, 2.1798974328136844}
{-87.6002057238047, -2.179897903834216}	{-87.60020572380354, 2.179897903834107}
{-87.60025784138651, 2.1799029700644623}	{-87.60025784138638, -2.179902970064449}
{-87.5999193638263, -2.1798743343148588}	{-87.59991936382504, 2.17987433431476}
{-87.60160003603998, 2.180000718456365}	{-87.6016000360394, -2.1800007184563284}
{-87.59994564009747, -2.179888339995194}	{-87.59994564009557, 2.179888339995077}
{-87.60286097118474, 2.1800694486494576}	{-87.60286097118438, -2.180069448649435}
{-87.60004688370194, -2.179907967025704}	{-87.6000468837013, 2.179907967025671}
{-87.6025977700389, -2.18004428027708}	{-87.60259777003755, 2.1800442802770084}
{-87.60067450480513, -2.179947935298414}	{-87.60067450480481, 2.179947935298395}
{-87.60204993704629, 2.180012894537087}	{-87.60204993704346, -2.180012894536957}
{-87.60273024862099, 2.1800433293104144}	{-87.60273024862072, -2.1800433293104065}
{-87.60334477150941, -2.1800694789417845}	{-87.6033447715092, 2.1800694789417765}
{-87.60436353217119, -2.1801108618800034}	{-87.60436353217075, 2.180110861879985}
{-87.60320666740778, 2.180065860032806}	{-87.60320666740543, -2.1800658600327196}
{-87.6026633739964, -2.1800455648870325}	{-87.60266337399578, 2.1800455648870067}
{-87.60527935719719, 2.1801396342121717}	{-87.60527935719612, -2.180139634212133}
{-87.60405418733853, -2.1800971310747532}	{-87.60405418733778, 2.1800971310747275}
{-87.60378039166969, -2.1800879492142893}	{-87.60378039166818, 2.18008794921424}
{-87.60550876443789, 2.180144077278057}	{-87.60550876443679, -2.180144077278024}
{-87.60629366474856, 2.180168799683893}	{-87.60629366474832, -2.1801687996838846}
{-87.60554480316894, -2.1801458881712374}	{-87.60554480316733, 2.18014588817119}
{-87.60486150988017, -2.1801255544045874}	{-87.60486150988021, 2.180125554404587}
{-87.60773416252412, 2.1802088024625057}	{-87.60773416252113, -2.180208802462423}
{-87.60589160939236, 2.180156745279718}	{-87.60589160938954, -2.1801567452796387}
{-87.60597773850283, -2.180159120118202}	{-87.60597773849946, 2.1801591201181085}
{-87.60837710841723, -2.1802237468439674}	{-87.60837710841628, 2.1802237468439407}
{-87.61017726176294, 2.1802711532598464}	{-87.61017726176122, -2.180271153259803}
{-87.60785846303907, -2.1802113994013324}	{-87.60785846303344, 2.1802113994011907}
{-87.60916238890945, -2.1802443044928355}	{-87.60916238890722, 2.180244304492779}
{-87.60782279694322, 2.180211176302784}	{-87.6078227969404, -2.1802111763027145}
{-87.61117915389612, -2.1802925708704746}	{-87.611179153894, 2.180292570870424}
{-87.60735612319452, -2.1802015985501813}	{-87.60735612319195, 2.180201598550121}
{-87.61147856601468, -2.1802979112359853}	{-87.61147856601171, 2.1802979112359173}
{-87.61003125113749, -2.1802646945946385}	{-87.61003125112785, 2.1802646945944364}
{-87.61148536899131, 2.180297495205163}	{-87.61148536899005, -2.1802974952051373}
{-87.6127388233642, -2.180325298120277}	{-87.61273882336393, 2.180325298120271}
{-87.6123690353442, -2.180317228849608}	{-87.61236903533292, 2.1803172288493746}
{-87.61094468553836, -2.180286638319046}	{-87.61094468553294, 2.1802866383189285}
{-87.61308574029623, 2.180331913943221}	{-87.61308574029084, -2.1803319139431085}
