{-71.2063177110332, -0.7098401304441196}	{-71.20631771103304, 0.7098401304441017}
{-71.20156914346414, 0.7096958767244238}	{-71.20156914346346, -0.7096958767244088}
{-71.20282735567454, 0.7097224003157999}	{-71.20282735567356, -0.7097224003157798}
{-71.20568836198399, 0.7097813319985085}	{-71.20568836198359, -0.7097813319985001}
{-71.2036410370592, 0.7097401195268802}	{-71.20364103705757, -0.7097401195268485}
{-71.19689767519978, 0.709607448767616}	{-71.19689767519966, -0.7096074487676132}
{-71.20103281958959, -0.7096869746479317}	{-71.20103281958885, 0.7096869746479177}
{-71.20172851346605, -0.7097000548021536}	{-71.20172851346558, 0.7097000548021449}
{-71.19926103928036, 0.7096546967707525}	{-71.19926103928023, -0.7096546967707501}
{-71.20219353159827, 0.7097074057751495}	{-71.20219353159804, -0.7097074057751462}
{-71.20296018403442, 0.7097208807516796}	{-71.20296018403359, -0.7097208807516647}
{-71.20189068975694, -0.7097024982122758}	{-71.20189068975542, 0.7097024982122497}
{-71.19932990691596, -0.709659454650256}	{-71.19932990691584, 0.709659454650254}
{-71.19563763408512, 0.7095987609496157}	{-71.19563763408406, -0.7095987609495986}
{-71.20046886654602, -0.7096764295087344}	{-71.20046886654549, 0.7096764295087261}
{-71.19585327896891, 0.7096038608145705}	{-71.19585327896836, -0.7096038608145617}
{-71.2009587068691, 0.709682363678765}	{-71.20095870686825, -0.709682363678752}
{-71.197035236579, -0.7096233647308701}	{-71.19703523657861, 0.7096233647308646}
{-71.20408045810073, 0.709726969010502}	{-71.20408045810055, -0.7097269690104995}
{-71.19227813553633, 0.7095572570345248}	{-71.1922781355348, -0.7095572570345031}
{-71.20281992211382, -0.7097054754465244}	{-71.20281992211282, 0.7097054754465111}
{-71.19462837705358, -0.7095928675569214}	{-71.19462837705261, 0.7095928675569089}
{-71.19962267841174, -0.7096599846186136}	{-71.19962267841078, 0.7096599846186011}
{-71.1856413973535, -0.7094763356699245}	{-71.18564139735287, 0.7094763356699155}
{-71.19707943807414, -0.7096231743825425}	{-71.19707943807114, 0.709623174382504}
{-71.20121077578095, 0.7096750094917567}	{-71.20121077577976, -0.7096750094917416}
{-71.19795041652756, -0.70963504098562}	{-71.19795041652586, 0.7096350409855994}
{-71.18722045769451, -0.7095065624035728}	{-71.18722045769353, 0.7095065624035612}
{-71.19301885831257, 0.7095743678467951}	{-71.19301885831203, -0.7095743678467887}
{-71.20421509871775, 0.7097022298587015}	{-71.20421509871701, -0.7097022298586935}
{-71.1841442720623, 0.7094784971386253}	{-71.18414427206157, -0.7094784971386173}
{-71.19451308186379, 0.7095912857116147}	{-71.19451308186225, -0.7095912857115988}
{-71.1987054555846, -0.7096357842892602}	{-71.19870545558413, 0.7096357842892547}
{-71.1837840878533, -0.7094813353822623}	{-71.1837840878528, 0.7094813353822575}
{-71.2015406359505, 0.7096605352386987}	{-71.20154063594853, -0.7096605352386791}
{-71.18731334075912, 0.709520596044983}	{-71.18731334075876, -0.7095205960449793}
{-71.19369830251568, -0.7095817711063305}	{-71.19369830251459, 0.7095817711063205}
{-71.1946000025666, 0.7095901843382011}	{-71.19460000256642, -0.7095901843381994}
{-71.19003955098613, -0.709548772898532}	{-71.1900395509844, 0.7095487728985161}
{-71.18004749475912, -0.7094605294745845}	{-71.18004749475651, 0.709460529474562}
{-71.19265190279643, 0.7095687528948492}	{-71.19265190279567, -0.7095687528948434}
{-71.18642348729975, 0.7095167887308704}	{-71.1864234872989, -0.7095167887308637}
{-71.18948266975411, 0.7095415690859876}	{-71.1894826697531, -0.7095415690859782}
{-71.18793737437596, 0.7095294238272821}	{-71.1879373743756, -0.7095294238272791}
{-71.18185314913192, -0.7094830700880822}	{-71.18185314912992, 0.7094830700880672}
{-71.18590817012637, -0.7095129946252519}	{-71.1859081701253, 0.7095129946252438}
{-71.18585122823083, -0.7095125879317807}	{-71.18585122823042, 0.7095125879317774}
{-71.19656673103763, 0.7095865949613696}	{-71.19656673103547, -0.7095865949613557}
{-71.17380787992155, -0.7094348348319944}	{-71.17380787991745, 0.7094348348319675}
{-71.1919007008486, -0.7095511951372833}	{-71.19190070084852, 0.7095511951372829}
{-71.17661204312196, -0.7094564718679056}	{-71.17661204311871, 0.7094564718678853}
{-71.18794418172791, 0.7095240017609616}	{-71.18794418172673, -0.7095240017609544}
{-71.1810085764371, 0.7094843041079032}	{-71.18100857643438, -0.7094843041078869}
{-71.18612882694165, 0.7095123998555526}	{-71.18612882693702, -0.709512399855527}
{-71.17310581497738, 0.7094440392257783}	{-71.17310581497291, -0.7094440392257555}
{-71.18778027436302, 0.7095175900033732}	{-71.18778027436281, -0.7095175900033722}
{-71.16930612554872, -0.7094294051908138}	{-71.16930612554573, 0.7094294051907987}
{-71.19424890032538, 0.7095425314921134}	{-71.19424890032516, -0.709542531492112}
{-71.17098298098932, 0.7094425934319337}	{-71.17098298098718, -0.7094425934319242}
{-71.17610834610731, -0.7094633557656477}	{-71.17610834610655, 0.7094633557656457}
{-71.17923886684761, -0.7094752806688158}	{-71.17923886684756, 0.7094752806688162}
{-71.18050694878322, 0.7094798016592083}	{-71.18050694878023, -0.7094798016591977}
{-71.18004849169287, -0.709478280201968}	{-71.18004849169168, 0.7094782802019649}
{-71.1627355498219, 0.7094251898504473}	{-71.1627355498163, -0.7094251898504306}
{-71.18962136480344, -0.7095009290987531}	{-71.18962136480339, 0.7095009290987531}
{-71.1697161125394, -0.7094498819331435}	{-71.1697161125378, 0.7094498819331396}
{-71.1788681236587, 0.7094709840806318}	{-71.17886812365805, -0.7094709840806301}
{-71.17195295486947, 0.7094568332176528}	{-71.17195295486883, -0.7094568332176523}
{-71.1641706122816, 0.709442979516838}	{-71.16417061228007, -0.7094429795168357}
{-71.17052359444848, -0.7094525914312491}	{-71.17052359444683, 0.7094525914312465}
{-71.17623034742546, -0.709459694905258}	{-71.17623034742489, 0.7094596949052571}
{-71.16676979851054, 0.7094505290188248}	{-71.1667697985097, -0.7094505290188236}
{-71.17154389117694, -0.7094538143485981}	{-71.17154389117654, 0.7094538143485972}
{-71.17604882151637, 0.7094556421856825}	{-71.17604882151555, -0.7094556421856816}
{-71.16613898521243, -0.7094545067747328}	{-71.16613898521356, 0.7094545067747331}
{-71.17046283518738, -0.7094537183064645}	{-71.17046283518698, 0.7094537183064649}
{-71.1748714056498, 0.7094515942589423}	{-71.17487140565053, -0.7094515942589416}
{-71.16566738488103, -0.7094588770846515}	{-71.1656673848819, 0.7094588770846507}
{-71.15695064308883, 0.7094685647466543}	{-71.15695064309021, -0.7094685647466522}
{-71.17575160419537, -0.7094416540604396}	{-71.17575160419584, 0.7094416540604355}
{-71.16829103743017, -0.7094547765508105}	{-71.16829103743666, 0.7094547765507975}
{-71.16164249377228, 0.7094687557999865}	{-71.16164249377285, -0.7094687557999848}
{-71.16878286390364, 0.7094512532735988}	{-71.16878286390441, -0.7094512532735971}
{-71.1639988870932, -0.7094646923129634}	{-71.1639988870942, 0.709464692312961}
{-71.16029469397768, -0.7094764769839979}	{-71.16029469397871, 0.709476476983994}
{-71.15774522465456, -0.7094855647635814}	{-71.15774522465608, 0.7094855647635749}
{-71.16843108967181, 0.7094433040098294}	{-71.16843108967718, -0.7094433040098073}
{-71.16832700664375, 0.7094437575202627}	{-71.16832700664443, -0.70944375752026}
{-71.15800983674464, -0.709493094553814}	{-71.1580098367451, 0.7094930945538125}
{-71.16067299124072, 0.7094791893319441}	{-71.16067299124248, -0.7094791893319345}
{-71.16474430378094, 0.7094561006019315}	{-71.16474430378116, -0.7094561006019292}
{-71.15944906690794, -0.7094886252346868}	{-71.15944906690899, 0.7094886252346807}
{-71.15593248027108, -0.7095119632973976}	{-71.15593248027133, 0.7095119632973956}
{-71.16448608542845, 0.7094508481199302}	{-71.16448608543065, -0.7094508481199133}
{-71.1544672980349, -0.7095277883688237}	{-71.15446729803725, 0.7095277883688048}
{-71.16607441625405, -0.7094321798246809}	{-71.1660744162552, 0.7094321798246701}
{-71.16015921458634, 0.7094843456299899}	{-71.16015921458688, -0.7094843456299853}
{-71.15635180829793, 0.7095202877380667}	{-71.15635180829865, -0.7095202877380599}
{-71.15461973541431, 0.7095377661445588}	{-71.15461973541497, -0.7095377661445507}
{-71.16356104565135, -0.7094414881048319}	{-71.16356104565259, 0.7094414881048186}
{-71.15740602861545, -0.70951218668924}	{-71.15740602861582, 0.7095121866892335}
{-71.15354317137623, -0.7095595396970507}	{-71.15354317137636, 0.7095595396970483}
{-71.15968789384743, -0.7094792468095055}	{-71.15968789384853, 0.7094792468094903}
{-71.15260264935456, -0.709577950418667}	{-71.15260264935493, 0.7095779504186619}
{-71.15515321095396, -0.7095400572789146}	{-71.15515321095404, 0.7095400572789125}
{-71.15965920155158, -0.7094687115914102}	{-71.15965920155227, 0.7094687115913989}
{-71.15273091989422, -0.7095857628669308}	{-71.15273091989486, 0.7095857628669193}
{-71.16097340789574, -0.709437137705597}	{-71.16097340789679, 0.7094371377055789}
{-71.15261959343135, 0.7095980596004953}	{-71.15261959343165, -0.7095980596004902}
{-71.1583845936522, -0.7094792803349949}	{-71.15838459365212, 0.7094792803349946}
{-71.15484687849282, 0.7095573019583032}	{-71.15484687849367, -0.709557301958283}
{-71.15355713610226, 0.7095878148512672}	{-71.1535571361026, -0.7095878148512589}
{-71.15434326079396, 0.7095678386536446}	{-71.15434326079537, -0.7095678386536082}
{-71.15702803051683, -0.7094944487512983}	{-71.15702803051725, 0.7094944487512856}
{-71.15269314539438, 0.7096223028014546}	{-71.1526931453948, -0.7096223028014412}
{-71.15464466951005, -0.7095600231626242}	{-71.15464466951073, 0.7095600231626047}
{-71.15443322504122, -0.709567343676848}	{-71.15443322504142, 0.7095673436768398}
{-71.15244757275221, 0.7096422497931637}	{-71.15244757275251, -0.7096422497931543}
{-71.1555912597628, -0.7095125467429807}	{-71.15559125976338, 0.709512546742956}
{-71.15403047815681, -0.7095833343383642}	{-71.15403047815796, 0.7095833343383117}
{-71.15415320204752, 0.7095771741799843}	{-71.15415320204798, -0.7095771741799591}
{-71.15321874912883, -0.7096294671010702}	{-71.15321874912922, 0.7096294671010455}
{-71.15373172456515, 0.709597176994873}	{-71.15373172456557, -0.7095971769948501}
{-71.1534447441807, -0.7096177207652986}	{-71.15344474418151, 0.7096177207652372}
{-71.152603501314, 0.7096872322157182}	{-71.15260350131413, -0.7096872322157051}
{-71.15435837243581, 0.7095169588852455}	{-71.15435837243594, -0.7095169588852308}
{-71.1529897581813, -0.7096769269858717}	{-71.15298975818142, 0.7096769269858598}
{-71.15361774233875, 0.7095852203710236}	{-71.15361774233871, -0.7095852203710207}
{-71.15316320442825, 0.7096727622366834}	{-71.15316320442818, -0.7096727622366829}
{-71.15326851727943, 0.7096433141216708}	{-71.15326851727954, -0.7096433141216254}
{-71.15327785845956, 0.7096386621386752}	{-71.1532778584596, -0.7096386621386498}
{-71.15327087900357, -0.7096533150714085}	{-71.15327087900341, 0.7096533150713826}
{-71.15329966137833, -0.7096815343804566}	{-71.15329966137837, 0.7096815343804288}
{-71.15302744225488, 0.7095714907392586}	{-71.15302744225485, -0.7095714907392487}
{-71.15318454557996, 0.7096118296595283}	{-71.1531845455798, -0.7096118296594922}
{-71.1541453958624, -0.7097931564540568}	{-71.15414539586226, 0.7097931564540326}
{-71.153309225808, 0.7096676868840117}	{-71.15330922580797, -0.7096676868840103}
{-71.15335145278556, -0.7096729707692794}	{-71.15335145278524, 0.7096729707692434}
{-71.15316375185283, 0.7096527808112489}	{-71.15316375185245, -0.709652780811214}
{-71.15260475828708, -0.7095999102640336}	{-71.15260475828664, 0.7095999102639914}
{-71.15493982592523, -0.7097972345740122}	{-71.15493982592473, 0.7097972345739761}
{-71.1530123377806, 0.7096497196810349}	{-71.15301233778014, -0.7096497196810082}
{-71.15217659559914, 0.7095911329966396}	{-71.15217659559914, -0.7095911329966383}
{-71.15467609107648, 0.7097528619179923}	{-71.15467609107594, -0.7097528619179592}
{-71.15358865807168, -0.7096874463927324}	{-71.15358865807157, 0.7096874463927249}
{-71.15339460192496, -0.7096765228611844}	{-71.15339460192446, 0.7096765228611588}
{-71.15395972618342, -0.7097064378690632}	{-71.15395972618285, 0.7097064378690362}
{-71.15509312703377, 0.7097631046938131}	{-71.15509312703342, -0.709763104693798}
{-71.15358544816708, -0.7096916161964993}	{-71.15358544816627, 0.7096916161964614}
{-71.15514004516092, 0.7097617634340438}	{-71.15514004515968, -0.7097617634339896}
{-71.15313364488392, -0.7096753450370265}	{-71.15313364488287, 0.7096753450369853}
{-71.15596257912382, -0.709791961211279}	{-71.15596257912382, 0.7097919612112786}
{-71.15860710472107, -0.7098402202516656}	{-71.15860710472099, 0.7098402202516642}
{-71.15951457510205, -0.7098565649764009}	{-71.15951457510026, 0.709856564976368}
{-71.16002436027216, 0.7098656298961583}	{-71.16002436027199, -0.7098656298961545}
{-71.1577422355987, -0.7098255557490215}	{-71.15774223559485, 0.7098255557489548}
{-71.15877242415803, 0.7098434242762729}	{-71.15877242415397, -0.7098434242762027}
