{-204.93233426435913, -7.76153033344726}	{-204.93233426432317, 7.761530333445771}
{-204.7458722334899, 7.754539177755472}	{-204.74587223348976, -7.754539177755496}
{-204.74264955056398, 7.754429379561213}	{-204.74264955053633, -7.754429379560299}
{-204.72467114270927, 7.75382343570386}	{-204.7246711426513, -7.753823435701918}
{-204.73444318691529, -7.754149075137345}	{-204.73444318689553, 7.754149075136695}
{-204.71832904872088, -7.753618477713168}	{-204.71832904866028, 7.753618477711189}
{-204.67984935952992, 7.752367397022022}	{-204.67984935952367, -7.752367397021806}
{-204.71225883045366, -7.753407061474101}	{-204.71225883040972, 7.753407061472677}
{-204.6627974320574, 7.751842957508823}	{-204.6627974320337, -7.751842957508062}
{-204.67765735527126, -7.752305704222346}	{-204.67765735527195, 7.752305704222332}
{-204.66253557011385, -7.751842517603601}	{-204.66253557010523, 7.751842517603333}
{-204.6686133929042, 7.752025381653304}	{-204.6686133928541, -7.752025381651815}
{-204.63019288928436, 7.750891776176528}	{-204.63019288928368, -7.7508917761765055}
{-204.62205201717478, 7.750656676098832}	{-204.6220520171463, -7.750656676097991}
{-204.63303755811071, -7.750966506192295}	{-204.63303755809434, 7.750966506191852}
{-204.59927630080003, -7.750039175866789}	{-204.59927630077445, 7.750039175866106}
{-204.61214204936454, -7.750382185046031}	{-204.61214204931176, 7.750382185044618}
{-204.5851937250886, 7.749687722234347}	{-204.5851937250858, -7.749687722234235}
{-204.60149381289742, 7.750091615536648}	{-204.60149381286678, -7.75009161553585}
{-204.5591575805674, -7.749089842379651}	{-204.55915758051282, 7.7490898423785}
{-204.5755846109869, 7.749457694751556}	{-204.57558461096053, -7.749457694750981}
{-204.55723551150123, 7.749073575353716}	{-204.55723551149174, -7.749073575353565}
{-204.55153399343544, 7.748963951821359}	{-204.55153399342637, -7.748963951821218}
{-204.54731561800926, 7.748891391914793}	{-204.5473156179968, -7.748891391914598}
{-204.5503734391152, -7.748936483240364}	{-204.55037343909623, 7.7489364832401995}
{-204.53832740069555, 7.7487956213323255}	{-204.53832740068705, -7.748795621332249}
{-204.53074470721185, 7.748736651868}	{-204.53074470719991, -7.748736651867786}
{-204.53065379778656, -7.748736419223524}	{-204.5306537977876, 7.748736419223379}
{-204.52277488053153, -7.748774100424286}	{-204.52277488051377, 7.748774100424237}
{-204.5257716750278, 7.748726407133256}	{-204.52577167504163, -7.748726407133083}
{-204.52236854416512, -7.748845165743712}	{-204.522368544177, 7.748845165743449}
{-204.52085306784227, 7.748958630588745}	{-204.5208530678512, -7.748958630588418}
{-204.51966868533574, 7.749212770166041}	{-204.51966868533574, -7.7492127701659035}
{-204.51961736742655, -7.749159346110395}	{-204.51961736742138, 7.749159346109924}
{-204.52043132450942, 7.749325279805909}	{-204.5204313245055, -7.7493252798058965}
{-204.52236520975327, 7.749571977645241}	{-204.52236520975094, -7.749571977644981}
{-204.52347103551088, -7.749681344882605}	{-204.52347103550917, 7.749681344882312}
{-204.52642240984815, 7.749928768107426}	{-204.5264224098398, -7.74992876810663}
{-204.52787242199608, -7.750036818591957}	{-204.52787242195922, 7.75003681858926}
{-204.54171918205202, 7.750980636102554}	{-204.54171918203153, -7.7509806361012945}
{-204.53176076197465, 7.750347795861587}	{-204.5317607619586, -7.75034779586064}
{-204.5479496150943, 7.751319658272152}	{-204.54794961506158, -7.7513196582703605}
{-204.5457587145453, -7.751194218592222}	{-204.54575871450223, 7.7511942185897444}
{-204.54275379987428, -7.751028933924689}	{-204.5427537998217, 7.751028933921754}
{-204.5604260028295, 7.751967918480018}	{-204.5604260028067, -7.75196791847882}
{-204.57144560859055, 7.752535974623784}	{-204.57144560858987, -7.752535974623782}
{-204.56108574582026, 7.7520159812796}	{-204.56108574576314, -7.752015981276934}
{-204.5885454276121, -7.753361814830255}	{-204.58854542759957, 7.753361814829604}
{-204.5781062522384, -7.752861034202442}	{-204.578106252189, 7.7528610342000395}
{-204.59089061069753, 7.753462512231198}	{-204.5908906106014, -7.753462512226635}
{-204.60492331617053, -7.75411108608307}	{-204.60492331617002, 7.754111086082892}
{-204.59450299558674, -7.753637267174201}	{-204.59450299556212, 7.7536372671730955}
{-204.62105417570834, -7.754826481752398}	{-204.62105417567568, 7.754826481750901}
{-204.6289537497032, -7.755175369394724}	{-204.62895374963173, 7.755175369391621}
{-204.6285699633388, 7.755158639481324}	{-204.62856996329015, -7.755158639479175}
{-204.62633021138188, -7.75506219304487}	{-204.62633021137057, 7.755062193044391}
{-204.64792740278023, -7.7559815319060466}	{-204.64792740262618, 7.7559815318995184}
{-204.63951916734848, 7.755627487484905}	{-204.63951916730574, -7.7556274874831175}
{-204.66448257079506, -7.756667841391452}	{-204.6644825707422, 7.7566678413892625}
{-204.6773423283859, 7.757198549843416}	{-204.677342328363, -7.757198549842465}
{-204.67410914521002, -7.757066357374901}	{-204.67410914501193, 7.757066357366824}
{-204.66429268238585, 7.7566685525997965}	{-204.66429268231312, -7.756668552596841}
{-204.6921190213022, 7.757786627589087}	{-204.69211902112212, -7.7577866275819245}
{-204.68445346053676, 7.7574811286873055}	{-204.6844534603684, -7.757481128680614}
{-204.72259169834047, 7.758989173016101}	{-204.72259169806466, -7.758989173005269}
{-204.68892921924976, -7.757668132980656}	{-204.68892921909972, 7.757668132974802}
{-204.72940892873513, -7.759245158546899}	{-204.72940892867635, 7.759245158544632}
{-204.7051392810202, -7.7583062948322}	{-204.70513928089184, 7.7583062948272135}
{-204.74096755642756, -7.759682873611962}	{-204.74096755611563, 7.759682873600005}
{-204.73013738972836, -7.759269505276935}	{-204.73013738968706, 7.759269505275313}
{-204.74104861363884, -7.759683302365437}	{-204.74104861358745, 7.75968330236353}
{-204.751533352509, 7.760078451845923}	{-204.7515333523099, -7.760078451838419}
{-204.75025856775528, 7.760030698505418}	{-204.75025856772123, -7.76003069850413}
{-204.76051847507475, 7.760412767183893}	{-204.76051847501884, -7.7604127671817915}
{-204.77162375292147, 7.760823937997983}	{-204.77162375284465, -7.7608239379951245}
{-204.76860164434677, 7.760712673307544}	{-204.76860164422538, -7.7607126733031215}
{-204.77664025730581, -7.761007006072369}	{-204.77664025723465, 7.761007006069783}
{-204.79007616553758, -7.761496320038097}	{-204.7900761652411, 7.761496320027329}
{-204.7843389894578, -7.761288479128743}	{-204.7843389892814, 7.761288479122385}
{-204.78439150417483, 7.761290371786871}	{-204.78439150396073, -7.761290371779187}
